state,row,col,covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error
583,19,13,False,-50.0,0,3,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9970613998915068,-1.2040289640426636,0.2069675641511568
584,19,14,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9979885676768798,-0.8591506481170654,0.1388379195598144
585,19,15,False,-50.0,0,3,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.99305004267161,-0.665954053401947,0.327095989269663
586,19,16,False,-50.0,0,3,1,,-0.8704445678463633,0.005908664415774146,-49.12955543215364,0,0.0,0.0,0,-0.992828993708107,-0.9526320099830627,0.04019698372504421
587,19,17,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9930057757900171,-0.9793773293495178,0.01362844644049932
588,19,18,False,-50.0,0,1,1,,-0.7809250220040548,0.026949962268876082,-49.219074977995945,0,0.0,0.0,0,-0.846111867575781,-0.6150669455528259,0.23104492202295512
589,19,19,False,-50.0,0,1,1,,-0.8251599209034682,0.015401604135895737,-49.17484007909653,0,0.0,0.0,0,-0.8416996932887646,-0.47955963015556335,0.36214006313320124
590,19,20,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.4309631010248992,-0.40446990728378296,0.02649319374111625
591,19,21,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.8631128187383652,-0.1803814172744751,0.6827314014638901
592,19,22,False,-50.0,0,3,1,,-0.5702836724145842,0.051527171658370244,-49.42971632758542,0,0.0,0.0,0,-0.1768348272652708,-0.14576879143714905,0.031066035828121757
593,19,23,False,-50.0,0,1,1,,-0.5261770252223268,0.049239980432472914,-49.473822974777676,0,0.0,0.0,0,0.001141570941992404,-0.04034481197595596,0.041486382917948365
594,19,24,False,-50.0,0,1,1,,-0.2161148080030956,0.07619021104183452,-49.7838851919969,0,0.0,0.0,0,0.26015611489418966,0.2761673033237457,0.016011188429556067
595,19,25,True,0.724434103129489,1,1,0,0.7745966692414834,-0.21726921423415557,0.07242600594926396,0.9417033173636445,0,0.0,0.0,0,0.33599753732289145,0.3097093403339386,0.02628819698895285
596,19,26,True,0.7071897623217115,2,2,0,0.9486832980505139,-0.21645001266215377,0.07688115174029894,0.9236397749838653,0,0.0,0.0,0,0.3011963852285011,0.4448130428791046,0.1436166576506035
597,19,27,True,0.6810672364774019,2,2,0,0.632455532033676,-0.23159604895733094,0.0751979845837851,0.9126632854347327,0,0.0,0.0,0,0.2727453102364535,0.43426135182380676,0.16151604158735328
598,19,28,True,0.6678142684680647,3,3,0,0.7999999999999999,0.6647577354405391,0.0053025557258974485,0.003056533027525621,0,0.0,0.0,0,0.2656168364654844,0.3341309428215027,0.06851410635601829
599,19,29,True,0.68631873242643,1,1,0,0.39999999999999997,0.6570821180782153,0.025209940552041395,0.029236614348214784,0,0.0,0.0,0,0.28021659311046454,0.41526809334754944,0.1350515002370849
600,20,0,False,-50.0,0,2,1,,-0.991961219508522,0.004545487119924437,-49.008038780491475,0,0.0,0.0,0,-1.0000000971926237,-2.120863199234009,1.120863102041385
601,20,1,False,-50.0,0,0,0,,-1.0,4.485978453382214e-18,-49.0,0,0.0,0.0,0,-1.000000049386188,-1.4890596866607666,0.4890596372745786
602,20,2,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999403366211781,-2.1589505672454834,1.1590102306243053
603,20,3,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9986610582973054,-1.3843704462051392,0.3857093879078337
604,20,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9986012657458678,-1.864912509918213,0.8663112441723451
605,20,5,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992208724359835,-1.4641904830932617,0.46496961065727827
606,20,6,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9991801144196559,-1.8928887844085693,0.8937086699889134
607,20,7,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9991483687156303,-1.3042974472045898,0.30514907848895956
608,20,8,False,-50.0,0,3,1,,-0.9785632520227259,0.007016822875682081,-49.021436747977276,0,0.0,0.0,0,-0.9999653712703259,-1.2382111549377441,0.23824578366741822
609,20,9,False,-50.0,0,2,1,,-0.9785632520227259,0.007016822875682081,-49.021436747977276,0,0.0,0.0,0,-0.9999649788132849,-1.1914029121398926,0.19143793332660763
610,20,10,False,-50.0,0,3,1,,-1.0,0.0,-49.0,0,0.0,0.0,0,-0.9999640618140178,-1.0646464824676514,0.06468242065363361
612,20,12,False,-50.0,0,3,1,,-0.879418292627834,0.0057419860653412196,-49.12058170737217,0,0.0,0.0,0,-0.9950274851255123,-1.334500789642334,0.3394733045168217
613,20,13,False,-50.0,0,2,1,,-0.8820978861249933,0.006219748708495551,-49.117902113875004,0,0.0,0.0,0,-0.9946983153995953,-0.8829893469810486,0.11170896841854672
614,20,14,False,-50.0,0,3,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9944072509735989,-1.2377935647964478,0.2433863138228488
615,20,15,False,-50.0,0,2,1,,-0.8713795121363563,0.0037506495920685994,-49.12862048786364,0,0.0,0.0,0,-0.9942684764837753,-0.8182300925254822,0.17603838395829308
616,20,16,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9939936980069422,-0.6904523968696594,0.3035413011372827
617,20,17,False,-50.0,0,2,1,,-0.8713795121363563,0.0037506495920685994,-49.12862048786364,0,0.0,0.0,0,-0.9938645430192357,-1.1052064895629883,0.11134194654375262
618,20,18,False,-50.0,0,3,1,,-0.8251599209034682,0.015401604135895737,-49.17484007909653,0,0.0,0.0,0,-0.40220611394992467,-0.6056223511695862,0.2034162372196615
619,20,19,False,-50.0,0,2,1,,-0.7809250220040548,0.026949962268876082,-49.219074977995945,0,0.0,0.0,0,-0.3256931715720845,-0.2656783163547516,0.06001485521733291
620,20,20,False,-50.0,0,3,1,,-0.6684399983431112,0.0427699556421782,-49.33156000165689,0,0.0,0.0,0,-0.28619695140133344,-0.1562148630619049,0.12998208833942854
621,20,21,False,-50.0,0,3,1,,-0.6298037727012307,0.04738427766670014,-49.37019622729877,0,0.0,0.0,0,-0.2663062329999323,-0.1499919891357422,0.11631424386419009
622,20,22,False,-50.0,0,2,1,,-0.6438507951613923,0.045215422213347095,-49.35614920483861,0,0.0,0.0,0,-0.22975010332342946,-0.07795500010251999,0.15179510322090947
623,20,23,False,-50.0,0,1,1,,-0.5268602829678415,0.05532917744367924,-49.47313971703216,0,0.0,0.0,0,0.13987712129157365,0.021045498549938202,0.11883162274163545
624,20,24,False,-50.0,0,3,1,,-0.20746583625114165,0.07194669509141556,-49.79253416374886,0,0.0,0.0,0,0.3756581461443451,0.39074382185935974,0.015085675715014624
625,20,25,True,0.7492928281900514,1,1,0,0.9486832980505139,-0.2534999503102975,0.0752651340080738,1.002792778500349,0,0.0,0.0,0,0.36077578921907644,0.654984176158905,0.2942083869398286
626,20,26,True,0.7317999001316683,2,1,1,0.7378647873726218,-0.18955858264248815,0.06279210184693589,0.9213584827741564,1,0.9213584827741564,0.9671847044742299,1,0.16234920695079608,0.16626691818237305,0.00391771123157697
627,20,27,True,0.6695635186758466,3,3,0,0.632455532033676,0.6651050283767964,0.005383350115642984,0.004458490299050211,0,0.0,0.0,0,0.2550014577007661,0.24846622347831726,0.006535234222448838
628,20,28,True,0.6864277964164942,3,3,0,0.7999999999999999,0.6570787122471309,0.02520521226634453,0.029349084169363326,0,0.0,0.0,0,0.2728198202423597,0.36541250348091125,0.09259268323855158
629,20,29,True,0.7058840925172202,1,1,0,0.39999999999999997,0.7016860579079123,0.0057296603602025546,0.004198034609307899,0,0.0,0.0,0,0.2974527198570219,0.4327079951763153,0.13525527531929343
630,21,0,False,-50.0,0,0,0,,-0.991961219508522,0.004545487119924436,-49.008038780491475,0,0.0,0.0,0,-1.0000001261939055,-2.1157872676849365,1.115787141491031
631,21,1,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999189383677907,-2.1493656635284424,1.1494467251606517
632,21,2,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999175572385506,-1.9249786138534546,0.925061056614904
633,21,3,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999187150360794,-1.6129918098449707,0.6130730948088913
634,21,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9986496668717804,-1.9735187292099,0.9748690623381195
635,21,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9995204840691896,-2.011435031890869,1.0119145478216796
636,21,6,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.99920143042403,-1.4051249027252197,0.40592347230118975
637,21,7,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999995531939934,-1.376453161239624,0.37645360804563066
638,21,8,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999996222508658,-1.832291841506958,0.8322922192560922
639,21,9,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999995864532158,-1.9352374076843262,0.9352378212311103
640,21,10,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990027722803,-1.7971599102020264,0.7971609074297461
641,21,11,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990081032886,-1.8311394453048706,0.831140437201582
642,21,12,False,-50.0,0,3,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9952741502493342,-1.3897004127502441,0.39442626250090995
643,21,13,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820167,-49.12326130086932,0,0.0,0.0,0,-0.9951747374542111,-1.0456820726394653,0.05050733518525419
644,21,14,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9949618846174972,-0.9139742851257324,0.08098759949176482
645,21,15,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820167,-49.12326130086932,0,0.0,0.0,0,-0.9947997418359277,-0.9533742070198059,0.04142553481612177
646,21,16,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9944899199025867,-0.8896270990371704,0.10486282086541632
647,21,17,False,-50.0,0,0,0,,-0.8740591056335155,0.0045454871199244315,-49.12594089436649,0,0.0,0.0,0,-0.993947561164041,-0.8514185547828674,0.1425290063811736
648,21,18,False,-50.0,0,0,0,,-0.7809250220040548,0.026949962268876082,-49.219074977995945,0,0.0,0.0,0,-0.40895409370253977,-0.7552274465560913,0.34627335285355154
649,21,19,False,-50.0,0,3,1,,-0.5830607988839498,0.04827910702258531,-49.41693920111605,0,0.0,0.0,0,-0.9281224013495981,-0.6250630021095276,0.3030593992400705
650,21,20,False,-50.0,0,3,1,,-0.5777680860444555,0.049884158880109185,-49.42223191395554,0,0.0,0.0,0,-0.8368431361093588,-0.2794492542743683,0.5573938818349905
651,21,21,False,-50.0,0,3,1,,-0.5330685940531378,0.05067540886960667,-49.46693140594686,0,0.0,0.0,0,-0.5910609106658187,-0.16047340631484985,0.4305875043509688
652,21,22,False,-50.0,0,3,1,,-0.5702836724145842,0.051527171658370244,-49.42971632758542,0,0.0,0.0,0,0.02675941209604474,0.0575384721159935,0.03077906001994876
653,21,23,False,-50.0,0,0,0,,-0.5261770252223268,0.049239980432472914,-49.473822974777676,0,0.0,0.0,0,0.11653270364198673,0.07932054251432419,0.03721216112766254
654,21,24,True,0.7539342851015424,1,1,0,0.7745966692414834,-0.22762562372039732,0.07868403736361548,0.9815599088219397,0,0.0,0.0,0,0.4069553408565288,0.1398715376853943,0.2670838031711345
655,21,25,True,0.7716507928060858,1,1,0,0.9486832980505139,-0.20105898188273685,0.07470577379044963,0.9727097746888227,0,0.0,0.0,0,0.4115778144554178,0.3711138367652893,0.040463977690128494
656,21,26,True,0.635994348959529,3,3,0,0.9486832980505139,-0.14528050175254495,0.06396654006646706,0.7812748507120739,0,0.0,0.0,0,0.09053197793320503,0.2304363250732422,0.13990434714003716
657,21,27,True,0.6495788259818696,3,2,1,0.39999999999999997,-0.14425980125558524,0.06604596004600038,0.7938386272374548,1,0.7938386272374548,0.8333223087859566,1,0.10065946808032436,0.24777206778526306,0.1471125997049387
658,21,28,True,0.6681940214069959,0,0,0,0.9486832980505139,0.6432718561739915,0.02174240378439305,0.02492216523300439,0,0.0,0.0,0,0.1673471812700191,0.28537866473197937,0.11803148346196027
659,21,29,True,0.725425925244901,1,1,0,0.39999999999999997,0.7272881841029515,0.004104533640371116,-0.0018622588580504695,0,0.0,0.0,0,0.3187075904147622,0.522731602191925,0.20402401177716284
660,22,0,False,-50.0,0,0,0,,-0.991961219508522,0.004545487119924435,-49.008038780491475,0,0.0,0.0,0,-0.9999999907050562,-2.2008578777313232,1.2008578870262672
661,22,1,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999197404198101,-1.7062393426895142,0.706319602269704
662,22,2,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999012147778883,-1.552839756011963,0.5529385412340746
663,22,3,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9998992239098321,-2.100102424621582,1.10020320071175
664,22,4,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9998920715397153,-1.4606080055236816,0.4607159339839664
665,22,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999801445761025,-1.8997308015823364,0.8997506570062339
666,22,6,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999983448245524,-1.9881566762924194,0.988158331467867
667,22,7,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999996269251356,-1.950683355331421,0.9506837284062853
668,22,8,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999996355766828,-1.4089317321777344,0.40893209660105156
669,22,9,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990603403258,-1.3095234632492065,0.3095244029088807
670,22,10,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999989953471152,-1.3402843475341797,0.34028535218706446
671,22,11,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990344849385,-1.776836633682251,0.7768375991973124
672,22,12,False,-50.0,0,0,0,,-0.8767386991306748,0.005192539233820167,-49.12326130086932,0,0.0,0.0,0,-0.9953285351892454,-1.5427840948104858,0.5474555596212405
673,22,13,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.6420985015320531,-1.4734890460968018,0.8313905445647487
674,22,14,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.6181466094119211,-1.3209519386291504,0.7028053292172293
675,22,15,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.6085758628441864,-0.9396028518676758,0.33102698902348937
676,22,16,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.5754800393442798,-1.1248070001602173,0.5493269608159375
677,22,17,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.5353609131856012,-0.779863178730011,0.2445022655444098
678,22,18,False,-50.0,0,0,0,,-0.8251599209034682,0.015401604135895737,-49.17484007909653,0,0.0,0.0,0,-0.4190804802999651,-0.6521347165107727,0.23305423621080762
679,22,19,False,-50.0,0,3,1,,-0.7757796484091398,0.03027029380410755,-49.22422035159086,0,0.0,0.0,0,-0.9610029544824973,-0.4583861231803894,0.5026168313021079
680,22,20,False,-50.0,0,2,1,,-0.750559974133735,0.03375749684084833,-49.249440025866264,0,0.0,0.0,0,-0.9614849782553354,-0.7273592352867126,0.23412574296862276
681,22,21,False,-50.0,0,1,1,,-0.1395593081347516,0.07221224346317223,-49.86044069186525,0,0.0,0.0,0,-0.7213436883858892,-0.34520384669303894,0.3761398416928503
682,22,22,False,-50.0,0,3,1,,-0.5195479811566776,0.056990693916757845,-49.48045201884332,0,0.0,0.0,0,0.05054525301406388,-0.02860969305038452,0.0791549460644484
683,22,23,True,0.7539342851015424,2,2,0,0.7745966692414834,-0.5269707482257294,0.049697694420676196,1.2809050333272718,0,0.0,0.0,0,0.138534109663883,0.07951638847589493,0.059017721187988065
684,22,24,True,0.7716507928060858,3,3,0,0.9486832980505139,-0.1941868672464916,0.07431957729521678,0.9658376600525774,0,0.0,0.0,0,0.42395007190259154,0.2795378565788269,0.14441221532376464
685,22,25,True,0.7895462551339075,1,2,1,0.7378647873726218,-0.2211278634749796,0.0809156075943866,1.010674118608887,1,1.010674118608887,1.0,1,0.46363008856703525,0.4219437837600708,0.04168630480696445
686,22,26,True,0.8076224797074648,1,1,0,0.7745966692414834,0.7565402261066777,0.008604561977323478,0.05108225360078711,0,0.0,0.0,0,0.6142928189132256,0.2705661952495575,0.34372662366366813
687,22,27,True,0.7841715551249788,1,1,0,1.0,0.7840722926982495,0.003990413071193034,9.926242672930741e-05,0,0.0,0.0,0,0.39005873826602416,0.5992260575294495,0.2091673192634253
688,22,28,True,0.7644786234083386,2,2,0,1.0,0.7672818249008466,0.0038258918681872713,-0.0028032014925080118,0,0.0,0.0,0,0.3568815001882006,0.5615650415420532,0.20468354135385264
689,22,29,True,0.7447543052628999,2,2,0,0.632455532033676,0.745145877423336,0.004620874440214124,-0.00039157216043617105,0,0.0,0.0,0,0.3365609470067174,0.5353993773460388,0.19883843033932141
690,23,0,False,-50.0,0,3,1,,-0.9490877235539742,0.009290273992137834,-49.05091227644603,0,0.0,0.0,0,-0.9999996255296015,-1.7021234035491943,0.7021237780195928
691,23,1,False,-50.0,0,2,1,,-0.9544469105482927,0.00906676387931593,-49.04555308945171,0,0.0,0.0,0,-0.9999996107478742,-1.743593454360962,0.7435938436130877
692,23,2,False,-50.0,0,0,0,,-0.9303305690738596,0.00956231772930331,-49.06966943092614,0,0.0,0.0,0,-0.9999994160063443,-2.3662002086639404,1.366200792657596
693,23,3,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999772627040474,-2.0624806880950928,1.0625034253910455
694,23,4,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999812562570858,-2.131574869155884,1.131593612898798
695,23,5,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999804137288807,-1.5692880153656006,0.5693076016367199
696,23,6,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999983278526839,-1.6318957805633545,0.6318974527106705
697,23,7,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999996108180645,-2.0095269680023193,1.009527357184255
698,23,8,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999988666385503,-1.9925897121429443,0.992590845504394
699,23,9,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990107539078,-1.4341906309127808,0.4341916201588729
700,23,10,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990293804606,-1.393523097038269,0.39352406765780845
701,23,11,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999990819832603,-1.3706998825073242,0.37070080052406396
702,23,12,False,-50.0,0,0,0,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9954553351386207,-1.5812956094741821,0.5858402743355614
703,23,13,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.6456354110581239,-1.0588111877441406,0.4131757766860167
704,23,14,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.6415512903655195,-1.405679702758789,0.7641284123932696
705,23,15,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9342398551612328,-1.0325249433517456,0.09828508819051285
706,23,16,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9331357333616023,-0.842323362827301,0.09081237053430125
707,23,17,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9447783514340671,-1.0878686904907227,0.14309033905665558
708,23,18,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9468373738865927,-0.8298460841178894,0.11699128976870332
709,23,19,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9508634713049732,-0.7478883266448975,0.2029751446600757
710,23,20,False,-50.0,0,0,0,,-0.7757796484091398,0.03027029380410755,-49.22422035159086,0,0.0,0.0,0,-0.9615468882488694,-0.5774000287055969,0.38414685954327243
711,23,21,False,-50.0,0,1,1,,-0.11637484260952002,0.07162056945139353,-49.88362515739048,0,0.0,0.0,0,-0.8098692884190226,-0.41502317786216736,0.39484611055685526
712,23,22,True,0.7356937973218574,3,3,0,0.7745966692414834,0.6897306277885269,0.02832201039690264,0.04596316953333046,0,0.0,0.0,0,0.32941278797126883,0.23058128356933594,0.09883150440193289
713,23,23,True,0.7532260576750909,3,3,0,0.632455532033676,0.7364080215025112,0.018263730815282864,0.01681803617257971,0,0.0,0.0,0,0.425160992342733,0.34771764278411865,0.07744334955861437
714,23,24,True,0.783600918812372,3,3,0,0.7999999999999999,0.749555669762844,0.033265937228593855,0.03404524904952799,0,0.0,0.0,0,0.47496731223382804,0.40576258301734924,0.0692047292164788
715,23,25,True,0.8076224797074648,3,1,1,0.7378647873726218,0.8032577113014421,0.0046709047515278304,0.004364768406022734,1,0.004364768406022734,0.004581861804936937,0,0.6343171315506048,0.7180273532867432,0.0837102217361384
716,23,26,True,0.8258812924080277,1,2,1,0.7999999999999999,0.7513609990917023,0.0333171087207607,0.07452029331632537,1,0.07452029331632537,0.0782267588739942,1,0.6320058340608474,0.6895840167999268,0.05757818273907933
717,23,27,True,0.8043639404850288,1,1,0,0.632455532033676,0.8039380934881524,0.004314436881798096,0.00042584699687642225,0,0.0,0.0,0,0.42665555930529475,0.6095518469810486,0.18289628767575383
718,23,28,True,0.7836422681677923,2,2,0,1.0,0.7837213562778632,0.004059324125031987,-7.908811007095728e-05,0,0.0,0.0,0,0.17064257445384357,0.6510564684867859,0.4804138940329423
719,23,29,True,0.7639981377212857,2,2,0,0.316227766016838,0.7369702089281265,0.03291087986868689,0.027027928793159184,0,0.0,0.0,0,-0.1682184771377034,0.2517016530036926,0.41992013014139606
720,24,0,False,-50.0,0,2,1,,-0.8713795121363563,0.0037506495920686016,-49.12862048786364,0,0.0,0.0,0,-0.9999994261777256,-2.43626070022583,1.4362612740481044
721,24,1,False,-50.0,0,2,1,,-0.8740591056335155,0.004545487119924432,-49.12594089436649,0,0.0,0.0,0,-0.9999993773674041,-2.3205010890960693,1.3205017117286653
722,24,2,False,-50.0,0,0,0,,-0.9303305690738596,0.00956231772930331,-49.06966943092614,0,0.0,0.0,0,-0.9999993745428554,-1.7808966636657715,0.7808972891229161
723,24,3,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999774557248959,-1.7929778099060059,0.7930003541811099
724,24,4,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999950535448869,-1.6191202402114868,0.6191251866665999
725,24,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999961334682457,-1.6429779529571533,0.6429818194889076
726,24,6,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999975615425787,-1.611096739768982,0.6110991782264033
727,24,7,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999995326139319,-1.5770626068115234,0.5770630741975915
728,24,8,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999988652527966,-2.02335524559021,1.0233563803374133
729,24,9,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9989692938647796,-2.052950143814087,1.0539808499493073
730,24,10,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9984856091275902,-1.8576233386993408,0.8591377295717506
731,24,11,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9983925375458742,-1.7121102809906006,0.7137177434447264
732,24,12,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9983111359514895,-1.2064539194107056,0.2081427834592161
733,24,13,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9983429893521341,-1.5706000328063965,0.5722570434542624
734,24,14,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.7937654933680203,-1.0700159072875977,0.2762504139195774
735,24,15,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.7995387163288301,-1.3899192810058594,0.5903805646770293
736,24,16,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9178369408204996,-1.4038941860198975,0.48605724519939786
737,24,17,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9262508959464204,-0.8538132905960083,0.0724376053504121
738,24,18,False,-50.0,0,2,1,,-0.8424735498162313,0.023546775325806506,-49.15752645018377,0,0.0,0.0,0,-0.9268140879974938,-1.047680377960205,0.12086628996271132
739,24,19,False,-50.0,0,2,1,,-0.8424735498162313,0.023546775325806506,-49.15752645018377,0,0.0,0.0,0,-0.9268313065081785,-1.0461201667785645,0.11928886027038599
